
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2013-01-21;24.648,88;3026507417640;25.447,89;2748280571667;25.389,59;3992773833721;24.636,92;201985722888;25.087,11;340260527923;24.515,95;3778513293021
2013-01-22;24.669,74;3030762556341;25.468,12;2752715920787;25.409,26;3996961289448;24.658,76;202431091759;25.109,55;340668875764;24.535,74;3781936273283
2013-01-23;24.684,78;3034542106066;25.483,83;2756381658436;25.423,40;4001223695927;24.669,68;202704450873;25.120,87;340862985309;24.547,63;3784631523204
2013-01-24;24.676,89;3035296216309;25.486,37;2759354613962;25.414,76;4004885273090;24.656,85;202678659763;25.112,78;340766819315;24.534,47;3783992927735
2013-01-25;24.633,58;3031057610467;25.442,02;2757927863745;25.373,05;4001952516536;24.610,23;202445759296;25.066,16;340147551325;24.482,03;3777062507025
2013-01-26;24.633,58;3031057610467;25.442,02;2757927863745;25.373,05;4001952516536;24.610,23;202445759296;25.066,16;340147551325;24.482,03;3777062507025
2013-01-27;24.633,58;3031057610467;25.442,02;2757927863745;25.373,05;4001952516536;24.610,23;202445759296;25.066,16;340147551325;24.482,03;3777062507025
2013-01-28;24.655,02;3035641649465;25.474,92;2765665268933;25.399,47;4009055606534;24.637,93;203485730538;25.105,81;340767112665;24.510,43;3782484226050
2013-01-29;24.699,66;3043145497747;25.521,87;2774567423374;25.447,01;4019493419141;24.673,06;203994730049;25.151,60;341601215071;24.544,66;3788272916328
2013-01-30;24.774,45;3054175119471;25.586,93;2784152281464;25.518,84;4034610533221;24.732,18;205105302273;25.211,44;342514711695;24.616,02;3799998798761
2013-01-31;24.757,07;3048505189064;25.578,29;2788509880880;25.503,58;4028655458677;24.726,67;205903126740;25.203,48;341682511361;24.598,97;3780280901584
2013-02-01;24.748,31;3047939224982;25.569,98;2791951974010;25.493,95;4028624522260;24.725,05;207496690473;25.194,30;339170272546;24.600,72;3779398826176
2013-02-02;24.748,31;3047939224982;25.569,98;2791951974010;25.493,95;4028624522260;24.725,05;207496690473;25.194,30;339170272546;24.600,72;3779398826176
2013-02-03;24.748,31;3047939224982;25.569,98;2791951974010;25.493,95;4028624522260;24.725,05;207496690473;25.194,30;339170272546;24.600,72;3779398826176
2013-02-04;24.856,01;3062178550378;25.681,28;2805730225906;25.596,62;4045734596778;24.822,87;208472031731;25.294,25;340615912045;24.705,13;3795756530888
2013-02-05;24.797,46;3057235088177;25.624,69;2801399502830;25.536,85;4037605370673;24.763,51;207938014758;25.236,04;339874930612;24.640,80;3786451725124
2013-02-06;24.818,11;3061466250030;25.643,40;2804408682438;25.554,09;4041808653712;24.785,72;208547282110;25.253,26;342564013929;24.662,28;3790453729123
2013-02-07;24.840,24;3065465702531;25.663,28;2808961636870;25.581,05;4048546732010;24.811,99;209000517411;25.280,42;342926980273;24.682,69;3794258671518
2013-02-08;24.788,00;3058997337047;25.617,66;2803333292983;25.528,29;4041407519555;24.764,69;209039658436;25.230,79;342336695408;24.623,38;3785775739442
2013-02-09;24.788,00;3058997337047;25.617,66;2803333292983;25.528,29;4041407519555;24.764,69;209039658436;25.230,79;342336695408;24.623,38;3785775739442
2013-02-10;24.788,00;3058997337047;25.617,66;2803333292983;25.528,29;4041407519555;24.764,69;209039658436;25.230,79;342336695408;24.623,38;3785775739442
2013-02-11;24.829,54;3065913078112;25.652,02;2809571816848;25.575,10;4050308236923;24.806,39;209702061581;25.271,32;343090098829;24.661,57;3793543770645
2013-02-12;24.825,89;3067494778245;25.650,02;2812525677339;25.574,66;4053473387989;24.804,60;210456162056;25.268,63;343123022976;24.656,48;3795141392998
2013-02-13;24.836,15;3072917777067;25.659,76;2819832839353;25.586,41;4061719619995;24.812,84;212205935633;25.272,03;343914514949;24.664,31;3803719487222
2013-02-14;24.871,49;3086217346192;25.699,14;2829195253150;25.621,06;4079058232243;24.842,83;216883432797;25.300,86;344582704501;24.703,29;3818748706499
2013-02-15;24.884,52;3096125170852;25.711,60;2834412713645;25.634,61;4089959131577;24.836,86;222058394410;25.306,37;342237103824;24.709,16;3819205352261
2013-02-16;24.884,52;3096125170852;25.711,60;2834412713645;25.634,61;4089959131577;24.836,86;222058394410;25.306,37;342237103824;24.709,16;3819205352261
2013-02-17;24.884,52;3096125170852;25.711,60;2834412713645;25.634,61;4089959131577;24.836,86;222058394410;25.306,37;342237103824;24.709,16;3819205352261
2013-02-18;24.896,32;3099390852511;25.726,84;2837819186126;25.645,68;4093542665175;24.857,92;222607479809;25.319,15;344812921538;24.720,31;3821941470031
2013-02-19;24.896,76;3099203473531;25.723,06;2837059067752;25.650,94;4093230934132;24.854,15;222309850462;25.322,32;344851730277;24.724,14;3822084102833
2013-02-20;24.943,23;3105496466965;25.775,42;2843253970225;25.702,16;4101884152880;24.903,22;222783328829;25.372,77;345523557946;24.773,78;3829470490231
2013-02-21;24.889,09;3098276015820;25.725,85;2837785154928;25.654,07;4095082900511;24.837,20;222329680824;25.324,44;344870983360;24.715,52;3820930221519
2013-02-22;24.723,47;3078282610182;25.560,16;2820177772008;25.492,08;4070030938107;24.665,81;220961919319;25.166,18;342773844684;24.552,25;3796325269706
2013-02-23;24.723,47;3078282610182;25.560,16;2820177772008;25.492,08;4070030938107;24.665,81;220961919319;25.166,18;342773844684;24.552,25;3796325269706
2013-02-24;24.723,47;3078282610182;25.560,16;2820177772008;25.492,08;4070030938107;24.665,81;220961919319;25.166,18;342773844684;24.552,25;3796325269706
2013-02-25;24.785,38;3086951464898;25.621,03;2828115514173;25.545,36;4079206607262;24.731,50;221664773320;25.227,66;343568317946;24.618,60;3807064197012
2013-02-26;24.729,98;3080799207557;25.563,74;2824415096319;25.478,90;4069400090412;24.683,02;221216926360;25.165,87;342831814452;24.554,49;3797732609471
2013-02-27;24.652,85;3070723161329;25.480,51;2815410680083;25.405,88;4056749485306;24.602,40;221625521640;25.106,04;342100214893;24.485,98;3786520798141
2013-02-28;24.748,49;3078521316749;25.576,51;2829201994172;25.510,56;4065501827164;24.700,48;222316950286;25.196,21;342580729758;24.553,22;3783474654105
2013-03-01;24.835,16;3094936692596;25.670,09;2839588930454;25.595,80;4077542220340;24.783,65;224252395601;25.277,04;341004922648;24.644,21;3794903035317
2013-03-02;24.835,16;3094936692596;25.670,09;2839588930454;25.595,80;4077542220340;24.783,65;224252395601;25.277,04;341004922648;24.644,21;3794903035317
2013-03-03;24.835,16;3094936692596;25.670,09;2839588930454;25.595,80;4077542220340;24.783,65;224252395601;25.277,04;341004922648;24.644,21;3794903035317
2013-03-04;24.868,31;3097513785720;25.702,79;2840458167773;25.628,64;4079549448794;24.812,48;224499498121;25.310,82;343927793579;24.680,34;3799512606884
2013-03-05;24.843,30;3094010017902;25.682,03;2837411233145;25.608,53;4075272525770;24.782,00;224439933203;25.293,52;343718621859;24.656,61;3794710280158
2013-03-06;24.932,30;3103617361983;25.765,84;2846481596305;25.698,06;4088363955566;24.866,85;225325613645;25.364,31;344710276252;24.736,82;3806931708852
2013-03-07;24.931,66;3102769313629;25.767,54;2846083172608;25.705,91;4088427590081;24.869,45;225356196893;25.370,73;344795917478;24.742,64;3807188879302
2013-03-08;24.904,84;3099619899146;25.745,92;2843434393464;25.683,92;4084403469444;24.841,88;225242384376;25.344,54;344503090187;24.720,81;3804244793047
2013-03-09;24.904,84;3099619899146;25.745,92;2843434393464;25.683,92;4084403469444;24.841,88;225242384376;25.344,54;344503090187;24.720,81;3804244793047
2013-03-10;24.904,84;3099619899146;25.745,92;2843434393464;25.683,92;4084403469444;24.841,88;225242384376;25.344,54;344503090187;24.720,81;3804244793047
2013-03-11;24.979,23;3109047852831;25.819,38;2853860196015;25.761,11;4098985018808;24.901,77;226334414297;25.403,19;345320068156;24.780,24;3814112745508
2013-03-12;24.990,43;3111642994018;25.837,59;2857439060260;25.776,86;4104748217147;24.899,45;226760826273;25.408,18;345539730044;24.792,66;3817773975530
2013-03-13;24.922,92;3108669606559;25.772,78;2854237175522;25.704,98;4097720280384;24.826,55;227732416785;25.332,37;345342490518;24.723,54;3810696959754
2013-03-14;24.848,20;3106614894537;25.699,35;2849686049877;25.624,99;4095457376676;24.752,92;231467071381;25.256,80;344801019710;24.647,28;3809835550616
2013-03-15;24.829,31;3115074927198;25.684,98;2858137459047;25.609,15;4104757738080;24.747,87;236351479928;25.243,75;341896902497;24.629,69;3811145517520
2013-03-16;24.829,31;3115074927198;25.684,98;2858137459047;25.609,15;4104757738080;24.747,87;236351479928;25.243,75;341896902497;24.629,69;3811145517520
2013-03-17;24.829,31;3115074927198;25.684,98;2858137459047;25.609,15;4104757738080;24.747,87;236351479928;25.243,75;341896902497;24.629,69;3811145517520
2013-03-18;24.773,91;3110108988892;25.625,05;2853334891168;25.551,13;4097617243004;24.681,52;236280343670;25.187,73;343138102248;24.577,75;3804488288834
2013-03-19;24.677,87;3098872763832;25.532,81;2844490581456;25.448,52;4083056298169;24.584,33;235640382121;25.094,14;341758708480;24.484,90;3790288013597
2013-03-20;24.668,91;3098678722110;25.527,53;2847119171334;25.439,40;4083571892445;24.570,57;235625077631;25.092,84;341840285874;24.474,86;3788443068967
2013-03-21;24.752,36;3108933348185;25.608,46;2857650138922;25.525,42;4098738384090;24.653,02;236433093714;25.171,72;343063078553;24.559,19;3802040588829
2013-03-22;24.713,60;3104156104364;25.570,15;2851104664686;25.480,73;4087468749981;24.614,78;236158552711;25.143,56;342698064430;24.519,71;3795208526967
2013-03-23;24.713,60;3104156104364;25.570,15;2851104664686;25.480,73;4087468749981;24.614,78;236158552711;25.143,56;342698064430;24.519,71;3795208526967
2013-03-24;24.713,60;3104156104364;25.570,15;2851104664686;25.480,73;4087468749981;24.614,78;236158552711;25.143,56;342698064430;24.519,71;3795208526967
2013-03-25;24.701,93;3101978128936;25.553,37;2847599692748;25.473,36;4082824896791;24.606,10;236076700031;25.131,11;342530499500;24.507,79;3792800824255
2013-03-26;24.681,51;3098805570477;25.528,57;2845056529205;25.449,10;4078887721164;24.576,41;237183942770;25.104,00;342144925512;24.471,18;3787234348750
2013-03-27;24.744,09;3103252843388;25.594,16;2847047040494;25.521,56;4085893574474;24.647,87;237339967194;25.162,38;342803689503;24.536,50;3795993821414
2013-03-28;24.756,93;3099936646843;25.608,87;2849708149245;25.533,14;4078209261257;24.657,09;237233053333;25.173,99;342123881655;24.549,19;3782109831346
2013-03-29;24.756,93;3099936646843;25.608,87;2849708149245;25.533,14;4078209261257;24.657,09;237233053333;25.173,99;342123881655;24.549,19;3782109831346
2013-03-30;24.756,93;3099936646843;25.608,87;2849708149245;25.533,14;4078209261257;24.657,09;237233053333;25.173,99;342123881655;24.549,19;3782109831346
2013-03-31;24.756,93;3099936646843;25.608,87;2849708149245;25.533,14;4078209261257;24.657,09;237233053333;25.173,99;342123881655;24.549,19;3782109831346
2013-04-01;24.748,34;3101552564264;25.598,47;2852060835380;25.527,01;4073498379324;24.654,95;238688720609;25.172,71;338422815186;24.545,36;3777339408884
2013-04-02;24.717,51;3096717197379;25.576,45;2848852964475;25.495,68;4067692888033;24.619,70;238522822796;25.149,07;340390093643;24.508,84;3771030413227
2013-04-03;24.716,25;3095857137245;25.571,68;2847533087292;25.492,74;4066297748293;24.614,21;238464583584;25.138,82;340118034686;24.505,61;3770111657523
2013-04-04;24.586,86;3079200257717;25.441,78;2830354917355;25.354,41;4042121738214;24.491,30;237327248480;25.018,63;338486078796;24.377,32;3749960304368
2013-04-05;24.541,47;3073427589957;25.392,79;2824075292510;25.305,31;4032732832692;24.438,49;236905793293;24.967,04;337796438141;24.338,88;3743394736901
2013-04-06;24.541,47;3073427589957;25.392,79;2824075292510;25.305,31;4032732832692;24.438,49;236905793293;24.967,04;337796438141;24.338,88;3743394736901
2013-04-07;24.541,47;3073427589957;25.392,79;2824075292510;25.305,31;4032732832692;24.438,49;236905793293;24.967,04;337796438141;24.338,88;3743394736901
2013-04-08;24.363,04;3051166857930;25.212,60;2803299665537;25.136,65;4005184866805;24.260,23;235190859380;24.779,48;335245510259;24.171,53;3717269779937
2013-04-09;24.383,78;3040455200176;25.235,05;2785255545894;25.159,98;3983508275296;24.280,59;234538167293;24.803,10;335297066179;24.193,82;3716565473240
2013-04-10;24.455,73;3033145685060;25.311,84;2771024573597;25.246,89;3972143797512;24.379,59;235010719384;24.882,97;335777199074;24.275,88;3717098316090
2013-04-11;24.628,18;3039256678041;25.490,58;2760120367650;25.425,52;3978240758243;24.551,85;236351249308;25.059,10;338063574631;24.454,63;3729904180626
2013-04-12;24.662,39;3031346477965;25.524,53;2741065002982;25.458,95;3962356355308;24.578,44;237398364328;25.089,83;338808278735;24.487,51;3734083165244
2013-04-13;24.662,39;3031346477965;25.524,53;2741065002982;25.458,95;3962356355308;24.578,44;237398364328;25.089,83;338808278735;24.487,51;3734083165244
2013-04-14;24.662,39;3031346477965;25.524,53;2741065002982;25.458,95;3962356355308;24.578,44;237398364328;25.089,83;338808278735;24.487,51;3734083165244
2013-04-15;24.621,25;3028050177915;25.479,76;2710879162561;25.414,59;3936154929751;24.517,93;239731756147;25.045,59;338352643561;24.438,15;3730852446435
2013-04-16;24.449,56;3009699555676;25.303,08;2661053276816;25.213,23;3879828075377;24.328,41;240078202830;24.870,52;332961510414;24.250,15;3703579803050
2013-04-17;24.503,19;3015647464946;25.361,19;2661947272062;25.291,47;3871538409347;24.399,32;241202123269;24.938,05;335862027336;24.323,24;3716478519719
2013-04-18;24.397,32;3001248818261;25.255,75;2647871015052;25.176,97;3852917990271;24.273,21;239253928941;24.838,12;334052150323;24.224,09;3700610227989
2013-04-19;24.454,78;3005864388307;25.327,04;2652702816569;25.229,98;3858908623215;24.344,38;240047842277;24.902,21;334952526362;24.280,08;3708153412271
2013-04-20;24.454,78;3005864388307;25.327,04;2652702816569;25.229,98;3858908623215;24.344,38;240047842277;24.902,21;334952526362;24.280,08;3708153412271
2013-04-21;24.454,78;3005864388307;25.327,04;2652702816569;25.229,98;3858908623215;24.344,38;240047842277;24.902,21;334952526362;24.280,08;3708153412271
2013-04-22;24.608,58;3022574875188;25.485,01;2665656427705;25.402,70;3883030002578;24.505,76;241530014959;25.060,41;337033128553;24.439,98;3731911758111
2013-04-23;24.664,74;3027413286872;25.543,60;2668963670412;25.465,52;3889502639401;24.553,87;242075649838;25.121,02;337752308444;24.499,56;3740314517163
2013-04-24;24.670,46;3026774871254;25.553,32;2667058091532;25.479,41;3890702410043;24.568,10;241995100903;25.130,39;337713745632;24.514,60;3741239006129
2013-04-25;24.687,17;3028082564468;25.574,99;2665586744778;25.502,89;3891991637185;24.587,26;242345348671;25.142,24;337666180471;24.528,50;3743228403386
2013-04-26;24.707,30;3030322673553;25.597,18;2664943019444;25.530,49;3893852579421;24.619,16;243794965430;25.159,27;337776428606;24.555,04;3746417261448
2013-04-27;24.707,30;3030322673553;25.597,18;2664943019444;25.530,49;3893852579421;24.619,16;243794965430;25.159,27;337776428606;24.555,04;3746417261448
2013-04-28;24.707,30;3030322673553;25.597,18;2664943019444;25.530,49;3893852579421;24.619,16;243794965430;25.159,27;337776428606;24.555,04;3746417261448
2013-04-29;24.681,48;3026039938375;25.561,88;2659958161943;25.504,27;3888096666990;24.560,41;243615744765;25.135,98;337553263513;24.527,97;3741931188486
2013-04-30;24.676,75;3019920654499;25.550,83;2661076120469;25.512,37;3879832742768;24.581,32;243942875608;25.140,96;336903320095;24.534,02;3727223682988
2013-05-01;24.676,75;3019920654499;25.550,83;2661076120469;25.512,37;3879832742768;24.581,32;243942875608;25.140,96;336903320095;24.534,02;3727223682988
2013-05-02;24.714,46;3024219684669;25.589,92;2667935149872;25.543,82;3883013032852;24.624,24;245094099636;25.179,38;333683893716;24.554,62;3726216898438
2013-05-03;24.787,37;3033113367919;25.666,09;2677102379708;25.630,95;3898333082823;24.703,72;245941377803;25.260,77;337316320020;24.642,68;3739838639796
2013-05-04;24.787,37;3033113367919;25.666,09;2677102379708;25.630,95;3898333082823;24.703,72;245941377803;25.260,77;337316320020;24.642,68;3739838639796
2013-05-05;24.787,37;3033113367919;25.666,09;2677102379708;25.630,95;3898333082823;24.703,72;245941377803;25.260,77;337316320020;24.642,68;3739838639796
2013-05-06;24.835,93;3038821931973;25.711,59;2681294725258;25.679,68;3904881251785;24.764,61;246604372390;25.303,97;337865523196;24.696,53;3748406849734
2013-05-07;24.869,03;3043038132427;25.749,41;2684717352542;25.716,98;3910578405407;24.802,05;246981304142;25.340,51;338363626663;24.730,88;3754557232385
2013-05-08;24.960,34;3053971686865;25.837,89;2693774835049;25.805,40;3924176464520;24.897,09;247928504411;25.429,80;339524150633;24.811,16;3766783874311
2013-05-09;25.062,16;3067249240863;25.936,65;2704684361551;25.909,70;3944412113641;24.984,04;249339040925;25.535,58;340929664416;24.910,64;3782081927176
2013-05-10;25.065,47;3067984570662;25.939,68;2705915679628;25.901,16;3944590808799;24.970,83;249724594024;25.527,88;340912604096;24.908,91;3782993169921
2013-05-11;25.065,47;3067984570662;25.939,68;2705915679628;25.901,16;3944590808799;24.970,83;249724594024;25.527,88;340912604096;24.908,91;3782993169921
2013-05-12;25.065,47;3067984570662;25.939,68;2705915679628;25.901,16;3944590808799;24.970,83;249724594024;25.527,88;340912604096;24.908,91;3782993169921
2013-05-13;25.067,78;3070212868948;25.946,68;2707616531268;25.913,01;3948018519098;24.966,05;250792355128;25.538,41;341160390872;24.919,03;3787493409401
2013-05-14;25.022,58;3070999123040;25.902,38;2708516953244;25.875,97;3948749510040;24.910,09;251411306152;25.491,60;341380186809;24.883,04;3786527045186
2013-05-15;25.086,76;3081993437827;25.962,78;2719467302633;25.941,88;3970193391594;24.976,23;259557435268;25.562,01;339596547379;24.953,57;3804842473006
2013-05-16;25.124,87;3087198059990;26.007,19;2725311275515;25.986,39;3978277002497;25.018,83;260316448708;25.608,10;342338393648;24.995,17;3812193852036
2013-05-17;25.086,14;3082305829112;25.970,36;2720880307105;25.946,09;3972507565066;24.981,34;259799652943;25.572,28;341917070991;24.958,89;3806060314375
2013-05-18;25.086,14;3082305829112;25.970,36;2720880307105;25.946,09;3972507565066;24.981,34;259799652943;25.572,28;341917070991;24.958,89;3806060314375
